Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_NO2,grad_NO2,adv_proxy_NO2
TUNJUELITO,2024-06-01,17.4385206062038,,8.883691756272402,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.7138888888888889,0.775,0.8666666666666667,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,,,
USAQUEN,2024-06-01,5.313676470588236,7.447761194029851,,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9305555555555556,0.6694444444444444,0.9444444444444444,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,13.435229722623802,0.0005592027209697721,0.0006320854756028323
BARRIOS UNIDOS,2024-07-01,4.673699015471168,6.943705799151344,11.93932107496464,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9502688172043012,0.9502688172043012,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,13.984757593368379,0.0007709240914104968,0.0011541479703987472
ENGATIVA,2024-07-01,5.293585303474519,12.121719796377295,10.145138111235537,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.8595430107526882,0.8568548387096775,0.8548387096774193,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-3.0375952536420403,0.001017267603146554,0.001522948047162309
FONTIBON,2024-07-01,11.020274961719206,18.302078675321553,9.26949152542373,20.301290322580645,80.58467741935483,1.7080645161290327,,117.03,3.775161290322581,0.9495967741935484,0.9516129032258064,0.907258064516129,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-16.555360682045592,0.001001897448956249,0.0017113054813623677
KENNEDY,2024-07-01,9.075212464589235,18.147375886524824,6.4463172804532585,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9475806451612904,0.9489247311827956,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-12.172022765893246,0.000711106977098517,0.0010645959615207155
PUENTE ARANDA,2024-07-01,5.181779053084648,14.612375533428166,7.876977401129943,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9448924731182796,0.9516129032258064,0.9368279569892471,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-8.252320367811219,0.001121565854212612,0.0016790926223873334
SAN CRISTOBAL,2024-07-01,4.106990881458967,6.882324058919804,,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.821236559139785,0.7231182795698925,0.8844086021505376,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,11.402833702617208,0.00042377942295259205,0.000634438807071929
SUBA,2024-07-01,5.9001928140315485,10.340617684354273,10.336425906761974,16.949354838709677,82.96139784946236,1.4815053763440862,,138.79,4.477096774193549,0.9417562724014337,0.9516129032258065,0.9184587813620072,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-8.232387628231193,0.0005624370304302112,0.0008332534844373604
TEUSAQUILLO,2024-07-01,6.650771388499299,8.081779661016949,11.188276836158192,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9516129032258064,0.9516129032258064,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,15.612821024850216,0.001125817173395496,0.001685457258622096
TUNJUELITO,2024-07-01,16.225094114244204,9.355650684931506,12.157861635220126,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.7849462365591398,0.8548387096774194,0.9059139784946237,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,11.575123424078274,0.0008861123334448292,0.0013265959159733719
USAQUEN,2024-07-01,4.321518987341772,3.724039829302987,17.387146892655366,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9448924731182796,0.9516129032258064,0.8494623655913979,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,18.23392379197395,0.0007593793682934644,0.0011368644026612802
BARRIOS UNIDOS,2024-08-01,9.039099859353025,9.964033850493651,17.345133991537377,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.952956989247312,0.952956989247312,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,17.577368008069257,0.0009385846668474033,0.0013806277680077934
ENGATIVA,2024-08-01,9.30618846694796,17.19243937232525,7.969186875891583,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.7755376344086021,0.7762096774193548,0.758736559139785,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-6.9828737649316555,0.001309320535779473,0.0019259682719852894
FONTIBON,2024-08-01,19.647978606041143,24.013437375666427,15.40394366197183,21.011612903225807,74.62741935483871,1.4606451612903228,,62.30499999999999,2.0098387096774193,0.9529569892473118,0.9543010752688172,0.9516129032258066,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-20.21746225312359,0.0017881825043690798,0.002611900122510708
KENNEDY,2024-08-01,,,,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.6263440860215054,0.6263440860215054,0.6223118279569892,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,,,
PUENTE ARANDA,2024-08-01,12.45848787446505,19.660057061340943,12.622081575246131,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9422043010752688,0.9556451612903226,0.9422043010752688,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-9.043083935456927,0.0022749329360694055,0.0033463529640246742
SAN CRISTOBAL,2024-08-01,7.507467532467533,8.158581560283688,21.28276353276353,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9475806451612904,0.9435483870967742,0.8279569892473119,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,13.959867066657583,0.0007557528637732149,0.0011116880834857615
SUBA,2024-08-01,11.491099337862941,12.912473073457924,15.226815213451715,17.174086021505378,79.02301075268818,1.4202150537634413,,67.70333333333333,2.183978494623656,0.9489247311827956,0.946236559139785,0.9543010752688174,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-5.386009288694113,0.0006576717500940643,0.000934035319918538
TEUSAQUILLO,2024-08-01,10.533236994219653,10.616973125884016,18.214427157001413,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9502688172043012,0.9502688172043012,0.9301075268817204,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,21.786608909848972,0.0014344294438236596,0.002109999439947061
TUNJUELITO,2024-08-01,22.21478446817812,,17.39127988748242,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,,0.9556451612903226,0.9556451612903227,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,,,
USAQUEN,2024-08-01,8.539662447257383,6.19493670886076,22.017440225035163,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9556451612903226,0.9556451612903226,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,21.484136169694548,0.0008671567157399187,0.0012755595560561387
BARRIOS UNIDOS,2024-09-01,11.45216718266254,12.307458143074582,18.70559210526316,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9125,0.8444444444444444,0.8972222222222223,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,11.2390574226144,0.0005955315985109798,0.0008563744386587889
ENGATIVA,2024-09-01,12.941390476406895,16.15300060523078,17.07560407629513,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.8840277777777776,0.8909722222222223,0.825,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-0.2980326651180665,0.0009630454173905628,0.0013848593102076293
FONTIBON,2024-09-01,19.38701763938517,23.015919230700867,17.586569343065694,22.100166666666667,70.57166666666666,1.3843333333333334,,85.955,2.865166666666666,0.9319444444444444,0.9513888888888888,0.9222222222222223,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-17.04124607937213,0.0015728295169139045,0.002177320327914482
KENNEDY,2024-09-01,,,,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.6416666666666667,0.5375,0.6333333333333333,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,,,
PUENTE ARANDA,2024-09-01,12.746131386861316,19.17083946980854,14.14017595307918,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9430555555555556,0.9472222222222222,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-6.333247693009717,0.0015932301272381583,0.0022910649229684714
SAN CRISTOBAL,2024-09-01,10.661374045801526,9.865401459854017,16.013333333333332,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9513888888888888,0.9166666666666666,0.9097222222222222,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,12.277628326899332,0.0006584887641200649,0.0009469068428046533
SUBA,2024-09-01,13.550835171374265,14.778535294181072,16.0203345255628,17.868111111111112,77.04055555555554,1.396111111111111,,90.19,3.0063333333333326,0.7847222222222222,0.7861111111111111,0.737037037037037,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-6.800915801880606,0.0004634718728142304,0.0006470582313234228
TEUSAQUILLO,2024-09-01,,12.837591776798824,19.01260997067449,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9458333333333332,0.9472222222222222,0.6944444444444444,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,15.981441513187518,0.001048094420920813,0.001507159777284129
TUNJUELITO,2024-09-01,,,18.708321167883213,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.3597222222222222,0.9513888888888888,0.7201388888888889,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,,,
USAQUEN,2024-09-01,10.637573964497042,9.074231332357249,20.56202346041056,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9486111111111112,0.9472222222222222,0.9388888888888888,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,16.016300045414688,0.0006656588545041767,0.0009572174327770061
BARRIOS UNIDOS,2024-10-01,,,,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.6290322580645161,0.6303763440860215,0.6290322580645161,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,,,
ENGATIVA,2024-10-01,13.301578843028455,17.262642045454545,8.024220963172805,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.7668010752688172,0.7681451612903225,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.71514895752396,0.000663235316045248,0.000754804579034721
FONTIBON,2024-10-01,17.196739130434782,21.595703703703705,17.586901408450704,21.48548387096774,76.80596774193549,1.0862903225806453,,169.78,5.476774193548387,0.790994623655914,0.9543010752688172,0.7829301075268817,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-9.333840440351688,0.0006982094138460957,0.0007584581293957186
KENNEDY,2024-10-01,20.680945347119646,22.54589928057554,18.3516501650165,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9341397849462364,0.8145161290322581,0.9099462365591398,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-12.636379217636948,0.000998306516756647,0.0011361372229411132
PUENTE ARANDA,2024-10-01,14.915919629057187,,11.740123456790124,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.3346774193548387,0.8709677419354839,0.8696236559139785,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,,,
SAN CRISTOBAL,2024-10-01,10.157627118644069,13.242368045649073,14.656348074179745,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9422043010752688,0.9422043010752688,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,0.01970889324162428,0.0002588475796315262,0.000294585245464524
SUBA,2024-10-01,11.423464694878504,16.44497841673305,14.583869824313402,17.716774193548385,80.6083870967742,1.1083870967741936,,192.49666666666667,6.209569892473119,0.7809139784946236,0.7195340501792115,0.9014336917562723,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-2.6379252531278343,0.0003479534537382471,0.00038566711840148937
TEUSAQUILLO,2024-10-01,11.18758815232722,15.644729344729344,18.047652916073968,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9435483870967742,0.9448924731182796,0.952956989247312,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,5.950974358974362,0.0008162236240259716,0.0009289151437302025
TUNJUELITO,2024-10-01,23.67483574557227,10.859715639810426,16.524891461649784,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.8508064516129032,0.928763440860215,0.875,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,14.06883604660376,0.0010553546552345711,0.0012010616850540539
USAQUEN,2024-10-01,8.661428571428571,12.989389534883722,23.03758967001435,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9247311827956988,0.9368279569892471,0.9408602150537636,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,7.728841392420151,0.0005007539243496065,0.0005698902726146489
BARRIOS UNIDOS,2024-11-01,11.93578125,15.761538461538462,11.51160409556314,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8125,0.8138888888888889,0.8888888888888888,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,21.832525022603043,0.0013150188737731184,0.001288280156673065
ENGATIVA,2024-11-01,15.98992700729927,22.97521994134897,10.32179675994109,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.6243055555555556,0.5979166666666667,0.6006944444444444,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-8.7391386360004,0.0006966877064812113,0.0006825217231160934
FONTIBON,2024-11-01,16.41267104760351,24.495468837619164,11.093421052631578,20.635666666666665,82.92283333333333,0.9970000000000001,,192.665,6.422166666666667,0.9312499999999999,0.95,0.9479166666666667,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-12.031749962372341,0.0007003198642292196,0.000698218904636532
KENNEDY,2024-11-01,23.369648093841644,18.54992272024729,11.522720247295208,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8986111111111111,0.8986111111111111,0.9472222222222222,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,8.416793385244723,0.0011623876546368644,0.0011387524389925817
PUENTE ARANDA,2024-11-01,15.772859216255442,26.21240657698057,6.748533724340176,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9291666666666668,0.9472222222222222,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-26.799096990418665,0.0018623655360660064,0.0018244974368326645
SAN CRISTOBAL,2024-11-01,13.950506756756758,17.442143906020558,8.146833578792341,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9458333333333332,0.9430555555555556,0.8222222222222222,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,7.1741748791946485,0.0005681693099739703,0.0005566165340044997
SUBA,2024-11-01,13.195873505823736,16.26122343283931,9.656568227441563,17.113444444444443,86.18711111111111,0.8814444444444446,,207.0333333333333,6.901111111111111,0.8888888888888888,0.8953703703703703,0.9449074074074074,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,5.815900604369508,0.00031802122221338656,0.00028031803953542175
TEUSAQUILLO,2024-11-01,13.79421768707483,19.929513888888888,,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8,0.7486111111111111,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,6.6808722094715325,0.001141853680628453,0.0011186359891223413
TUNJUELITO,2024-11-01,26.203005164830998,13.358686131386865,10.354372019077902,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9513888888888888,0.8736111111111111,0.9305555555555556,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,22.128414809087825,0.0012397735848108508,0.0012145648552530303
USAQUEN,2024-11-01,10.728951255539144,15.8628125,14.523372781065088,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8888888888888888,0.9388888888888888,0.9402777777777778,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,7.409544335726741,0.00025251394307386753,0.0002473794928980323
BARRIOS UNIDOS,2024-12-01,15.356976744186047,13.855994152046785,15.074122807017543,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.9193548387096774,0.9193548387096774,0.9247311827956988,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,11.591872363540684,0.0012771944236054699,0.001157714945268184
ENGATIVA,2024-12-01,16.957406436895,21.163860667634253,13.020029027576197,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.823252688172043,0.8185483870967742,0.9059139784946235,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-9.008041115906293,0.0006845778784840104,0.0006205367221096997
FONTIBON,2024-12-01,19.99099700838245,22.48754673494968,15.055589123867067,21.102096774193548,81.01419354838708,0.9287096774193548,,171.2,5.522580645161291,0.9166666666666666,0.8897849462365591,0.9240591397849462,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-11.503223981659236,0.0006667094872578333,0.0006191795528436458
KENNEDY,2024-12-01,26.96224188790561,16.655555555555555,15.040132669983418,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.9193548387096774,0.8104838709677419,0.9112903225806452,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-0.14193172310020508,0.0009991064926628845,0.0009056416917363567
PUENTE ARANDA,2024-12-01,17.825507246376812,,,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.7123655913978495,0.7365591397849462,0.9274193548387096,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,,,
SAN CRISTOBAL,2024-12-01,16.79475982532751,,,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.7338709677419355,0.7338709677419355,0.9233870967741936,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,,,
SUBA,2024-12-01,15.14830930607929,14.3441463757567,14.633333333333336,17.621935483870967,84.1837634408602,0.8579569892473119,,155.79333333333332,5.025591397849463,0.8525985663082437,0.7370071684587813,0.8942652329749103,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,6.331562068167637,0.00044882896299507227,0.00038507594577824535
